Время	ТМИ
9.721	60.638226
9.731	60.638226
9.742	60.638226
9.752	60.638226
9.761	60.638226
9.771	60.638226
9.782	60.638226
9.792	60.638226
9.801	60.638226
9.811	60.638226
9.822	60.638226
9.832	60.638226
9.841	60.638226
9.851	60.638226
9.862	60.638226
9.872	60.638226
9.881	60.638226
9.891	60.638226
9.902	60.638226
9.912	60.638226
9.921	60.638226
9.931	60.638226
9.942	60.638226
9.952	60.638226
9.962	60.638226
9.971	60.638226
9.981	60.638226
9.992	60.638226
10.002	60.638226
10.011	60.638226
10.021	60.638226
10.032	60.638226
10.042	60.638226
10.051	60.638226
10.061	60.638226
10.072	60.638226
10.082	60.638226
10.091	60.638226
10.101	60.638226
10.112	60.638226
10.122	60.638226
10.131	60.638226
10.141	60.638226
10.152	60.638226
10.162	60.638226
10.171	60.638226
10.181	60.638226
10.192	60.638226
10.202	60.638226
10.211	60.638226
10.221	60.638226
10.231	60.638226
10.242	60.638226
10.252	60.638226
10.261	60.638226
10.271	60.638226
10.282	60.638226
10.292	60.638226
10.301	60.638226
10.311	60.638226
10.322	60.638226
10.332	60.638226
10.341	60.638226
10.351	60.638226
10.362	60.638226
10.372	60.638226
10.381	60.638226
10.391	60.638226
10.402	60.638226
10.412	60.88065
10.422	60.638226
10.431	60.638226
10.442	60.88065
10.452	60.638226
10.461	60.638226
10.471	60.638226
10.481	60.638226
10.492	60.638226
10.502	60.638226
10.511	60.638226
10.521	60.638226
10.532	60.638226
10.542	60.638226
10.551	60.638226
10.561	60.88065
10.572	60.88065
10.582	60.638226
10.591	60.88065
10.601	60.638226
10.612	60.638226
10.622	60.638226
10.631	60.638226
10.641	60.638226
10.652	60.638226
10.662	60.638226
10.672	60.638226
10.681	60.638226
10.692	60.638226
10.702	60.638226
10.711	60.638226
10.721	60.638226
10.731	60.638226
10.742	60.638226
10.752	60.638226
10.761	60.638226
10.771	60.638226
10.782	60.638226
10.792	60.638226
10.801	60.638226
10.811	60.638226
10.822	60.638226
10.832	60.638226
10.841	60.638226
10.851	60.638226
10.862	60.638226
10.872	60.638226
10.881	60.638226
10.891	60.638226
10.902	60.638226
10.912	60.638226
10.921	60.638226
10.931	60.638226
10.942	60.638226
10.952	60.638226
10.962	60.638226
10.971	60.638226
10.981	60.638226
10.992	60.638226
11.002	60.638226
11.011	60.638226
11.021	60.638226
11.032	60.638226
11.042	60.638226
11.051	60.638226
11.061	60.638226
11.072	60.638226
11.082	60.638226
11.091	60.638226
11.101	60.638226
11.112	60.638226
11.122	60.638226
11.131	60.638226
11.141	60.638226
11.152	60.638226
11.162	60.638226
11.171	60.638226
11.181	60.638226
11.192	60.638226
11.202	60.638226
11.211	60.638226
11.221	60.638226
11.231	60.638226
11.242	60.638226
11.252	60.638226
11.261	60.638226
11.271	60.638226
11.282	60.638226
11.292	60.638226
11.301	60.638226
11.311	60.638226
11.322	60.638226
11.332	60.638226
11.341	60.638226
11.351	60.638226
11.362	60.638226
11.372	60.638226
11.381	60.638226
11.391	60.638226
11.402	60.638226
11.412	60.638226
11.422	60.638226
11.431	60.638226
11.442	60.638226
11.452	60.638226
11.461	60.638226
11.471	60.638226
11.481	60.638226
11.492	60.638226
11.502	60.638226
11.511	60.638226
11.521	60.638226
11.532	60.638226
11.542	60.638226
11.551	60.638226
11.561	60.638226
11.572	60.638226
11.582	60.638226
11.591	60.638226
11.601	60.88065
11.612	60.88065
11.622	60.638226
11.631	60.638226
11.641	60.88065
11.652	60.638226
11.662	60.638226
11.672	60.638226
11.681	60.638226
11.692	60.638226
11.702	60.638226
11.711	60.638226
11.721	60.638226
11.731	60.638226
11.742	60.638226
11.752	60.88065
11.761	60.88065
11.771	60.88065
11.782	60.638226
11.792	60.88065
11.801	60.638226
11.811	60.638226
11.822	60.638226
11.832	60.638226
11.841	60.638226
11.851	60.638226
11.862	60.638226
11.872	60.638226
11.881	60.638226
11.891	60.638226
11.902	60.638226
11.912	60.638226
11.921	60.638226
11.931	60.638226
11.942	60.638226
11.952	60.638226
11.962	60.638226
11.971	60.638226
11.981	60.638226
11.992	60.638226
12.002	60.638226
12.011	60.638226
12.021	60.638226
12.032	60.638226
12.042	60.638226
12.051	60.638226
12.061	60.638226
12.072	60.638226
12.082	60.638226
12.091	60.638226
12.101	60.638226
12.112	60.638226
12.122	60.638226
12.131	60.638226
12.141	60.638226
12.152	60.638226
12.162	60.638226
12.171	60.638226
12.181	60.638226
12.192	60.638226
12.202	60.638226
12.211	60.638226
12.221	60.638226
12.231	60.638226
12.242	60.638226
12.252	60.638226
12.261	60.638226
12.271	60.638226
12.282	60.638226
12.292	60.638226
12.301	60.638226
12.311	60.638226
12.322	60.638226
12.332	60.638226
12.341	60.638226
12.351	60.638226
12.362	60.638226
12.372	60.638226
12.381	60.638226
12.391	60.638226
12.402	60.638226
12.412	60.638226
12.422	60.638226
12.431	60.638226
12.442	60.638226
12.452	60.638226
12.461	60.638226
12.471	60.638226
12.481	60.638226
12.492	60.638226
12.502	60.638226
12.511	60.638226
12.521	60.638226
12.532	60.638226
12.542	60.638226
12.551	60.638226
12.561	60.638226
12.572	60.638226
12.582	60.638226
12.591	60.638226
12.601	60.638226
12.612	60.638226
12.622	60.638226
12.631	60.638226
12.641	60.638226
12.652	60.638226
12.662	60.638226
12.672	60.638226
12.681	60.638226
12.692	60.638226
12.702	60.638226
12.711	60.638226
12.721	60.638226
12.731	60.638226
12.742	60.638226
12.752	60.638226
12.761	60.638226
12.771	60.638226
12.782	60.638226
12.792	60.638226
12.801	60.88065
12.811	60.88065
12.822	60.638226
12.832	60.638226
12.841	60.88065
12.851	60.3937
12.862	60.638226
12.872	60.638226
12.881	60.638226
12.891	60.638226
12.902	60.638226
12.912	60.638226
12.921	60.638226
12.931	60.638226
12.942	60.638226
12.952	60.88065
12.962	60.88065
12.971	60.88065
12.981	60.638226
12.992	60.638226
13.002	60.638226
13.011	60.638226
13.021	60.638226
13.032	60.638226
13.042	60.638226
13.051	60.638226
13.061	60.638226
13.072	60.638226
13.082	60.638226
13.091	60.638226
13.101	60.638226
13.112	60.638226
13.122	60.638226
13.131	60.638226
13.141	60.638226
13.152	60.638226
13.162	60.638226
13.171	60.638226
13.181	60.638226
13.192	60.638226
13.202	60.638226
13.211	60.638226
13.221	60.638226
13.231	60.638226
13.242	60.638226
13.252	60.638226
13.261	60.638226
13.271	60.638226
13.282	60.638226
13.292	60.638226
13.301	60.638226
13.311	60.638226
13.322	60.638226
13.332	60.638226
13.341	60.638226
13.351	60.638226
13.362	60.638226
13.372	60.638226
13.381	60.638226
13.391	60.638226
13.402	60.638226
13.412	60.638226
13.422	60.638226
13.431	60.638226
13.442	60.638226
13.452	60.638226
13.461	60.638226
13.471	60.638226
13.481	60.638226
13.492	60.638226
13.502	60.638226
13.511	60.638226
13.521	60.638226
13.532	60.638226
13.542	60.638226
13.551	60.638226
13.561	60.638226
13.572	60.638226
13.582	60.638226
13.591	60.638226
13.601	60.638226
13.612	60.638226
13.622	60.638226
13.631	60.638226
13.641	60.638226
13.652	60.638226
13.662	60.638226
13.672	60.638226
13.681	60.638226
13.692	60.638226
13.702	60.638226
13.711	60.638226
13.721	60.638226
13.731	60.638226
13.742	60.638226
13.752	60.638226
13.761	60.152988
13.771	60.638226
13.782	60.152988
13.792	60.638226
13.801	60.152988
13.811	60.638226
13.822	60.638226
13.832	60.638226
13.841	60.638226
13.851	60.152988
13.862	60.152988
13.872	60.152988
13.881	60.152988
13.891	60.152988
13.902	60.152988
13.912	60.152988
13.921	60.152988
13.931	60.152988
13.942	60.152988
13.952	60.152988
13.962	60.638226
13.971	60.152988
13.981	60.638226
13.992	60.152988
14.002	60.395672
14.011	60.395672
14.021	60.638226
14.032	60.152988
14.042	60.395672
14.051	60.152988
14.061	60.638226
14.072	60.152988
14.082	60.638226
14.091	60.152988
14.101	60.638226
14.112	60.152988
14.122	60.152988
14.131	60.152988
14.141	60.152988
14.152	60.395672
14.162	60.395672
14.171	60.395672
14.181	60.152988
14.192	60.395672
14.202	60.152988
14.211	60.152988
14.221	60.152988
14.231	60.152988
14.242	60.152988
14.252	60.152988
14.261	60.152988
14.271	60.152988
14.282	60.152988
14.292	60.152988
14.301	60.152988
14.311	60.152988
14.322	60.152988
14.332	60.152988
14.341	60.152988
14.351	60.638226
14.362	60.152988
14.372	60.152988
14.381	60.152988
14.391	60.152988
14.402	60.152988
14.412	60.152988
14.422	60.152988
14.431	60.152988
14.442	60.152988
14.452	60.152988
14.461	60.152988
14.471	60.638226
14.481	60.152988
14.492	60.638226
14.502	60.152988
14.511	60.152988
14.521	60.152988
14.532	60.152988
14.542	60.152988
14.551	60.152988
14.561	60.152988
14.572	60.152988
14.582	60.152988
14.591	60.152988
14.601	60.152988
14.612	60.152988
14.622	60.152988
14.631	60.152988
14.641	60.152988
14.652	60.152988
14.662	60.152988
14.672	60.152988
14.681	60.152988
14.692	60.152988
14.702	60.152988
14.711	60.152988
14.721	60.152988
14.731	60.152988
14.742	60.152988
14.752	60.152988
14.761	60.152988
14.771	60.152988
14.782	60.152988
14.792	60.152988
14.801	60.152988
14.811	60.152988
14.822	60.152988
14.832	60.152988
14.841	60.152988
14.851	60.152988
14.862	60.152988
14.872	60.152988
14.881	60.152988
14.891	60.152988
14.902	60.152988
14.912	60.152988
14.921	60.152988
14.931	60.152988
14.942	60.152988
14.952	60.152988
14.962	60.638226
14.971	60.152988
14.981	60.152988
14.992	60.152988
15.002	60.152988
15.011	60.152988
15.021	60.152988
15.032	60.152988
15.042	60.152988
15.051	60.152988
15.061	60.152988
15.072	60.152988
15.082	60.152988
15.091	60.152988
15.101	60.152988
15.112	60.152988
15.122	60.152988
15.131	60.152988
15.141	60.152988
15.152	60.152988
15.162	60.152988
15.171	60.152988
15.181	60.152988
15.192	60.152988
15.202	60.395672
15.211	60.395672
15.221	60.152988
15.231	60.152988
15.242	60.395672
15.252	60.152988
15.261	60.152988
15.271	60.152988
15.282	60.152988
15.292	60.152988
15.301	60.152988
15.311	60.152988
15.322	60.152988
15.332	60.152988
15.341	60.152988
15.351	60.395672
15.362	60.395672
15.372	60.395672
15.381	60.152988
15.391	60.395672
15.402	60.152988
15.412	60.152988
15.422	60.152988
15.431	60.152988
15.442	60.152988
15.452	60.152988
15.461	60.152988
15.471	60.152988
15.481	60.152988
15.492	60.152988
15.502	60.152988
15.511	60.152988
15.521	60.152988
15.532	60.152988
15.542	60.152988
15.551	60.152988
15.561	60.152988
15.572	60.152988
15.582	60.152988
15.591	60.152988
15.601	60.152988
15.612	60.152988
15.622	60.152988
15.631	60.152988
15.641	60.152988
15.652	60.152988
15.662	60.152988
15.672	60.152988
15.681	60.152988
15.692	60.152988
15.702	60.152988
15.711	60.152988
15.721	60.152988
15.731	60.152988
15.742	60.152988
15.752	60.152988
15.761	60.152988
15.771	60.152988
15.782	60.152988
15.792	60.152988
15.801	60.152988
15.811	60.152988
15.822	60.152988
15.832	60.152988
15.841	60.152988
15.852	60.152988
15.861	60.152988
15.871	60.152988
15.881	60.152988
15.891	60.152988
15.902	60.152988
15.912	60.152988
15.922	60.152988
15.932	60.152988
15.941	60.152988
15.951	60.152988
15.961	60.152988
15.971	60.152988
15.981	60.152988
15.992	60.152988
16.002	60.152988
16.012	60.152988
16.022	60.152988
16.031	60.152988
16.041	60.152988
16.051	60.152988
16.061	60.152988
16.072	60.152988
16.082	60.152988
16.092	60.152988
16.102	60.152988
16.111	60.152988
16.121	60.152988
16.131	60.152988
16.141	60.152988
16.152	60.152988
16.162	60.152988
16.172	60.152988
16.182	60.152988
16.191	60.152988
16.201	60.152988
16.211	60.152988
16.221	60.152988
16.231	60.152988
16.242	60.152988
16.252	60.152988
16.262	60.152988
16.272	60.152988
16.281	60.152988
16.291	60.152988
16.301	60.152988
16.311	60.152988
16.322	60.152988
16.332	60.152988
16.342	60.152988
16.352	60.152988
16.361	60.152988
16.371	60.152988
16.381	60.152988
16.391	60.152988
16.402	60.152988
16.412	60.395672
16.422	60.152988
16.432	60.152988
16.441	60.395672
16.451	60.152988
16.461	60.152988
16.471	60.152988
16.481	60.152988
16.492	60.152988
16.502	60.152988
16.512	60.152988
16.522	60.152988
16.531	60.152988
16.541	60.152988
16.551	60.395672
16.561	60.395672
16.572	60.395672
16.582	60.152988
16.592	60.395672
16.602	60.152988
16.611	60.152988
16.621	60.152988
16.631	60.152988
16.641	60.152988
16.652	60.152988
16.662	60.152988
16.672	60.152988
16.682	60.152988
16.691	60.152988
16.701	60.152988
16.711	60.152988
16.721	60.152988
16.731	60.152988
16.742	60.152988
16.752	60.152988
16.762	60.152988
16.772	60.152988
16.781	60.152988
16.791	60.152988
16.801	60.152988
16.811	60.152988
16.822	60.152988
16.832	60.152988
16.842	60.152988
16.852	60.152988
16.861	60.152988
16.871	60.152988
16.881	60.152988
16.891	60.152988
16.902	60.152988
16.912	60.152988
16.922	60.152988
16.932	60.152988
16.941	60.152988
16.951	60.152988
16.961	60.152988
16.971	60.152988
16.981	60.152988
16.992	60.152988
17.002	60.152988
17.012	60.152988
17.022	60.152988
17.031	60.152988
17.041	60.152988
17.051	60.152988
17.061	60.152988
17.072	60.152988
17.082	60.152988
17.092	60.152988
17.102	60.152988
17.111	60.152988
17.121	60.152988
17.131	60.152988
17.141	60.152988
17.152	60.152988
17.162	60.152988
17.172	60.152988
17.182	60.152988
17.191	60.152988
17.201	60.152988
17.211	60.152988
17.221	60.152988
17.231	60.152988
17.242	60.152988
17.252	60.152988
17.262	60.152988
17.272	60.152988
17.281	60.152988
17.291	60.152988
17.301	60.152988
17.311	60.152988
17.322	60.152988
17.332	60.152988
17.342	60.152988
17.352	60.638226
17.361	60.152988
17.371	60.152988
17.381	60.152988
17.391	60.152988
17.402	60.152988
17.412	60.152988
17.422	60.152988
17.432	60.152988
17.441	60.152988
17.451	60.152988
17.461	60.152988
17.471	60.152988
17.481	60.152988
17.492	60.152988
17.502	60.152988
17.512	60.152988
17.522	60.152988
17.531	60.152988
17.541	60.152988
17.551	60.152988
17.561	60.152988
17.572	60.152988
17.582	60.152988
17.592	60.152988
17.602	60.395672
17.611	60.395672
17.621	60.152988
17.631	60.152988
17.641	60.395672
17.652	60.152988
17.662	60.152988
17.672	60.152988
17.682	60.152988
17.691	60.152988
17.701	60.152988
17.711	60.152988
17.721	60.152988
17.731	60.152988
17.742	60.152988
17.752	60.395672
17.762	60.395672
17.772	60.395672
17.781	60.152988
17.791	60.395672
17.801	60.152988
17.811	60.152988
17.822	60.152988
17.832	60.152988
17.842	60.152988
17.852	60.152988
17.861	60.152988
17.871	60.152988
17.881	60.152988
17.891	60.152988
17.902	60.152988
17.912	60.152988
17.922	60.152988
17.932	60.152988
17.941	60.152988
17.951	60.152988
17.961	60.152988
17.971	60.152988
17.981	60.152988
17.992	60.152988
18.002	60.152988
18.012	60.152988
18.022	60.152988
18.031	60.152988
18.041	60.152988
18.051	60.152988
18.061	60.152988
18.072	60.152988
18.082	60.152988
18.092	60.152988
18.102	60.152988
18.111	60.152988
18.121	60.152988
18.131	60.152988
18.141	60.152988
18.152	60.152988
18.162	60.152988
18.172	60.152988
18.182	60.152988
18.191	60.152988
18.201	60.152988
18.211	60.152988
18.221	60.152988
18.231	60.152988
18.242	60.152988
18.252	60.152988
18.262	60.152988
18.272	60.152988
18.281	60.152988
18.291	60.152988
18.301	60.152988
18.311	60.152988
18.322	60.152988
18.332	60.152988
18.342	60.152988
18.352	60.152988
18.361	60.152988
18.371	60.152988
18.381	60.152988
18.391	60.152988
18.402	60.152988
18.412	60.152988
18.422	60.152988
18.432	60.152988
18.441	60.152988
18.451	60.152988
18.461	60.152988
18.471	60.152988
18.481	60.152988
18.492	60.152988
18.502	60.152988
18.512	60.152988
18.522	60.152988
18.531	60.152988
18.541	60.152988
18.551	60.152988
18.561	60.152988
18.572	60.152988
18.582	60.152988
18.592	60.152988
18.602	60.152988
18.611	60.152988
18.621	60.152988
18.631	60.152988
18.641	60.152988
18.652	60.152988
18.662	60.152988
18.672	60.152988
18.682	60.152988
18.691	60.152988
18.701	60.152988
18.711	60.152988
18.721	60.152988
18.731	60.152988
18.742	60.152988
18.752	60.152988
18.762	60.152988
18.772	60.152988
18.781	60.152988
18.791	60.152988
18.801	60.152988
18.811	60.395672
18.822	60.152988
18.832	60.152988
18.842	60.395672
18.852	60.152988
18.861	60.152988
18.871	60.152988
18.881	60.152988
18.891	60.152988
18.902	60.152988
18.912	60.152988
18.922	60.152988
18.932	60.152988
18.941	60.152988
18.951	60.152988
18.961	60.395672
18.971	60.395672
18.981	60.152988
18.992	60.395672
19.002	60.152988
19.012	60.152988
19.022	60.152988
19.031	60.152988
19.041	60.152988
19.051	60.152988
19.061	60.152988
19.072	60.152988
19.082	60.152988
19.092	60.152988
19.102	60.152988
19.111	60.152988
19.121	60.152988
19.131	60.152988
19.141	60.152988
19.152	60.152988
19.162	60.152988
19.172	60.152988
19.182	60.152988
19.191	60.152988
19.201	60.152988
19.211	60.152988
19.221	60.152988
19.231	60.152988
19.242	60.152988
19.252	60.152988
19.262	60.152988
19.272	60.152988
19.281	60.152988
19.291	60.152988
19.301	60.152988
19.311	60.152988
19.322	60.152988
19.332	60.152988
19.342	60.152988
19.352	60.152988
19.361	60.152988
19.371	60.152988
19.381	60.152988
19.391	60.152988
19.402	60.152988
19.412	60.152988
19.422	60.152988
19.432	60.152988
19.441	60.152988
19.451	60.152988
19.461	60.152988
19.471	60.152988
19.481	60.152988
19.492	60.152988
19.502	60.152988
19.512	60.152988
19.522	60.152988
19.531	60.152988
19.541	60.152988
19.551	60.152988
19.561	60.152988
19.572	60.152988
19.582	60.152988
19.592	60.152988
19.602	60.152988
19.611	60.152988
19.621	60.152988
19.631	60.152988
19.641	60.152988
19.652	60.152988
19.662	60.152988
19.672	60.152988
19.682	60.152988
19.691	60.152988
19.701	60.152988
19.711	60.152988
19.721	60.152988
19.731	60.152988
19.742	60.152988
19.752	60.152988
19.762	60.152988
19.772	60.152988
19.781	60.152988
19.791	60.152988
19.801	60.152988
19.811	60.152988
19.822	60.152988
19.832	60.152988
19.842	60.152988
19.852	60.152988
19.861	60.152988
19.871	60.152988
19.881	60.152988
19.891	60.152988
19.902	60.152988
19.912	60.152988
19.922	60.152988
19.932	60.152988
19.941	60.152988
19.951	60.152988
19.961	60.152988
19.971	60.152988
19.981	60.152988
19.992	60.152988
20.002	60.152988
20.012	60.395672
20.022	60.152988
20.031	60.152988
20.041	60.395672
20.051	60.152988
20.061	60.152988
20.072	60.152988
20.082	60.152988
20.092	60.152988
20.102	60.152988
20.111	60.152988
20.121	60.152988
20.131	60.152988
20.141	60.152988
20.152	60.152988
20.162	60.395672
20.172	60.395672
20.182	60.152988
20.191	60.395672
20.201	60.152988
20.211	60.152988
20.221	60.152988
20.231	60.152988
20.242	60.152988
20.252	60.152988
20.262	60.152988
20.272	60.152988
20.281	60.152988
20.291	60.152988
20.301	60.152988
20.311	60.152988
20.322	60.152988
20.332	60.152988
20.342	60.152988
20.352	60.152988
20.361	60.152988
20.371	60.152988
20.381	60.152988
20.391	60.152988
20.402	60.152988
20.412	60.152988
20.422	60.152988
20.432	60.152988
20.441	60.152988
20.451	60.152988
20.461	60.152988
20.471	60.152988
20.481	60.152988
20.492	60.152988
20.502	60.152988
20.512	60.152988
20.522	60.152988
20.531	60.152988
20.541	60.152988
20.551	60.152988
20.561	60.152988
20.572	60.152988
20.582	60.152988
20.592	60.152988
20.602	60.152988
20.611	60.152988
20.621	60.152988
20.631	60.152988
20.641	60.152988
20.652	60.152988
20.662	60.152988
20.672	60.152988
20.682	60.152988
20.691	60.152988
20.701	60.152988
20.711	60.152988
20.721	60.152988
20.731	60.152988
20.742	60.152988
20.752	60.152988
20.762	60.152988
20.772	60.152988
20.781	60.152988
20.791	60.152988
20.801	60.152988
20.811	60.152988
20.822	60.152988
20.832	60.152988
20.842	60.152988
20.852	60.152988
20.861	60.152988
20.871	60.152988
20.881	60.152988
20.891	60.152988
20.902	60.152988
20.912	60.152988
20.922	60.152988
20.932	60.152988
20.941	60.152988
20.951	60.152988
20.961	60.152988
20.971	60.152988
20.981	60.152988
20.992	60.152988
21.002	60.152988
21.012	60.152988
21.022	60.152988
21.031	60.152988
21.041	60.152988
21.051	60.152988
21.061	60.152988
21.072	60.152988
21.082	60.152988
21.092	60.152988
21.102	60.152988
21.111	60.152988
21.121	60.152988
21.131	60.152988
21.141	60.152988
21.152	60.152988
21.162	60.152988
21.172	60.152988
21.182	60.152988
21.191	60.152988
21.201	60.152988
21.211	60.395672
21.221	60.152988
21.231	60.152988
21.242	60.395672
21.252	60.152988
21.262	60.152988
21.272	60.152988
21.281	60.152988
21.291	60.152988
21.301	60.152988
21.311	60.152988
21.322	60.152988
21.332	60.152988
21.342	60.152988
21.352	60.152988
21.361	60.395672
21.371	60.395672
21.381	60.152988
21.391	60.395672
21.402	60.152988
21.412	60.152988
21.422	60.152988
21.432	60.152988
21.441	60.152988
21.451	60.152988
21.461	60.152988
21.471	60.152988
21.481	60.152988
21.492	60.152988
21.502	60.152988
21.512	60.152988
21.522	60.152988
21.531	60.152988
21.541	60.152988
21.551	60.152988
21.561	60.152988
21.572	60.152988
21.582	60.152988
21.592	60.152988
21.602	60.152988
21.611	60.152988
21.621	60.152988
21.631	60.152988
21.641	60.152988
21.652	60.152988
21.662	60.152988
21.672	60.152988
21.682	60.152988
21.691	60.152988
21.701	60.152988
21.711	60.152988
21.721	60.152988
21.731	60.152988
21.742	60.152988
21.752	60.152988
21.762	60.152988
21.772	60.152988
21.781	60.152988
21.791	60.152988
21.801	60.152988
21.811	60.152988
21.822	60.152988
21.832	60.152988
21.842	60.152988
21.852	60.152988
21.861	60.152988
21.871	60.152988
21.881	60.152988
21.891	60.152988
21.902	60.152988
21.912	60.152988
21.922	60.152988
21.932	60.152988
21.941	60.152988
21.951	60.152988
21.961	60.152988
21.971	60.152988
21.981	60.152988
21.992	60.152988
22.002	60.152988
22.012	60.152988
22.022	60.152988
22.031	60.152988
22.041	60.152988
22.051	60.152988
22.061	60.152988
22.072	60.152988
22.082	60.152988
22.092	60.152988
22.102	60.152988
22.111	60.152988
22.121	60.152988
22.131	60.152988
22.141	60.152988
22.152	60.152988
22.162	60.152988
22.172	60.152988
22.182	60.152988
22.191	60.152988
22.201	60.152988
22.211	60.152988
22.221	60.152988
22.231	60.152988
22.242	60.152988
22.252	60.152988
22.262	60.152988
22.272	60.152988
22.281	60.152988
22.291	60.152988
22.301	60.152988
22.311	60.152988
22.322	60.152988
22.332	60.152988
22.342	60.152988
22.352	60.152988
22.361	60.152988
22.371	60.152988
22.381	60.152988
22.391	60.152988
22.402	60.152988
22.412	60.395672
22.422	60.152988
22.432	60.152988
22.441	60.395672
22.451	60.152988
22.461	60.152988
22.471	60.152988
22.481	60.152988
22.492	60.152988
22.502	60.152988
22.512	60.152988
22.522	60.152988
22.531	60.152988
22.541	60.152988
22.551	60.395672
22.561	60.395672
22.572	60.395672
22.582	60.152988
22.592	60.395672
22.602	60.152988
22.611	60.152988
22.621	60.152988
22.631	60.152988
22.641	60.152988
22.652	60.152988
22.662	60.152988
22.672	60.152988
22.682	60.152988
22.691	60.152988
22.701	60.152988
22.711	60.152988
22.721	60.152988
22.731	60.152988
22.742	60.152988
22.752	60.152988
22.762	60.152988
22.772	60.152988
22.781	60.152988
22.791	60.152988
22.801	60.152988
22.811	60.152988
22.822	60.152988
22.832	60.152988
22.842	60.152988
22.852	60.152988
22.861	60.152988
22.871	60.152988
22.881	60.152988
22.891	60.152988
22.902	60.152988
22.912	60.152988
22.922	60.152988
22.932	60.152988
22.941	60.152988
22.951	60.152988
22.961	60.152988
22.971	60.152988
22.981	60.152988
22.992	60.152988
23.002	60.152988
23.012	60.152988
23.022	60.152988
23.031	60.152988
23.041	60.152988
23.051	60.152988
23.061	60.152988
23.072	60.152988
23.082	60.152988
23.092	60.152988
23.102	60.152988
23.111	60.152988
23.121	60.152988
23.131	60.152988
23.141	60.152988
23.152	60.152988
23.162	60.152988
23.172	60.152988
23.182	60.152988
23.191	60.152988
23.201	60.152988
23.211	60.152988
23.221	60.152988
23.231	60.152988
23.242	60.152988
23.252	60.152988
23.262	60.152988
23.272	60.152988
23.281	60.152988
23.291	60.152988
23.301	60.152988
23.311	60.152988
23.322	60.152988
23.332	60.152988
23.342	60.152988
23.352	60.152988
23.361	60.152988
23.371	60.152988
23.381	60.152988
23.391	60.152988
23.402	60.152988
23.412	60.152988
23.422	60.152988
23.432	60.152988
23.441	60.152988
23.451	60.152988
23.461	60.152988
23.471	60.152988
23.481	60.152988
23.492	60.152988
23.502	60.152988
23.512	60.152988
23.522	60.152988
23.531	60.152988
23.541	60.152988
23.551	60.152988
23.561	60.152988
23.572	60.152988
23.582	60.152988
23.592	60.152988
23.602	60.395672
23.611	60.395672
23.621	60.152988
23.631	60.152988
23.641	60.395672
23.652	60.152988
23.662	60.152988
23.672	60.152988
23.682	60.152988
23.691	60.152988
23.701	60.152988
23.711	60.152988
23.721	60.152988
23.731	60.152988
23.742	60.152988
23.752	60.395672
23.762	60.395672
23.772	60.395672
23.781	60.152988
23.791	60.395672
23.801	60.152988
23.811	60.152988
23.822	60.152988
23.832	60.152988
23.842	60.152988
23.852	60.152988
23.861	60.152988
23.871	60.152988
23.881	60.152988
23.891	60.152988
23.902	60.152988
23.912	60.152988
23.922	60.152988
23.932	60.152988
23.941	60.152988
23.951	60.152988
23.961	60.152988
23.971	60.152988
23.981	60.152988
23.992	60.152988
24.002	60.152988
24.012	60.152988
24.022	60.152988
24.031	60.152988
24.041	60.152988
24.051	60.152988
24.061	60.152988
24.072	60.152988
24.082	60.152988
24.092	60.152988
24.102	60.152988
24.111	60.152988
24.121	60.152988
24.131	60.152988
24.141	60.152988
24.152	60.152988
24.162	60.152988
24.172	60.152988
24.182	60.152988
24.191	60.152988
24.201	60.152988
24.211	60.152988
24.221	60.152988
24.231	60.152988
24.242	60.152988
24.252	60.152988
24.262	60.152988
24.272	60.152988
24.281	60.152988
24.291	60.152988
24.301	60.152988
24.311	60.152988
24.322	60.152988
24.332	60.152988
24.342	60.152988
24.352	60.152988
24.361	60.152988
24.371	60.152988
24.381	60.152988
24.391	60.152988
24.402	60.152988
24.412	60.152988
24.422	60.152988
24.432	60.152988
24.441	60.152988
24.451	60.152988
24.461	60.152988
24.471	60.152988
24.481	60.152988
24.492	60.152988
24.502	60.152988
24.512	60.152988
24.522	60.152988
24.531	60.152988
24.541	60.152988
24.551	60.152988
24.561	60.152988
24.572	60.152988
24.582	60.152988
24.592	60.152988
24.602	60.152988
24.611	60.152988
24.621	60.152988
24.631	60.152988
24.641	60.152988
24.652	60.152988
24.662	60.152988
24.672	60.152988
24.682	60.152988
24.691	60.152988
24.701	60.152988
24.711	60.152988
24.721	60.152988
24.731	60.152988
24.742	60.152988
24.752	60.152988
24.762	60.152988
24.772	60.152988
24.781	60.152988
24.791	60.152988
24.801	60.395672
24.811	60.395672
24.822	60.152988
24.832	60.152988
24.842	60.395672
24.852	60.152988
24.861	60.152988
24.871	60.152988
24.881	60.152988
24.891	60.152988
24.902	60.152988
24.912	60.152988
24.922	60.152988
24.932	60.152988
24.941	60.152988
24.951	60.395672
24.961	60.395672
24.971	60.395672
24.981	60.152988
24.992	60.395672
25.002	60.152988
25.012	60.152988
25.022	60.152988
25.031	60.152988
25.041	60.152988
25.051	60.152988
25.061	60.152988
25.072	60.152988
25.082	60.152988
25.092	60.152988
25.102	60.152988
25.111	60.152988
25.121	60.152988
25.131	60.152988
25.141	60.152988
25.152	60.152988
25.162	60.152988
25.172	60.152988
25.182	60.152988
25.191	60.152988
25.201	60.152988
25.211	60.152988
25.221	60.152988
25.231	60.152988
25.242	60.152988
25.252	60.152988
